"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"t__SGB29426"	"genotype"	"ASO"	"genotypeASO"	2.48553298433806	-0.334553933930976	1.0216098433415	0.0226790798548886	0.380651134176702	0.0448438190467128	0.437351030254914	NA	"abundance"	16	11
"t__SGB41421"	"genotype"	"ASO"	"genotypeASO"	-2.13318961663351	-0.334553933930976	0.676289576378822	0.0200106093933178	0.380651134176702	0.0200106093933178	0.284410023468793	NA	"abundance"	16	16
"t__SGB41519"	"genotype"	"ASO"	"genotypeASO"	-3.01214811818919	-0.334553933930976	1.00879282034296	0.0195709509524008	0.380651134176702	0.0195709509524008	0.284410023468793	NA	"abundance"	16	16
"t__SGB41595"	"genotype"	"ASO"	"genotypeASO"	0.933436945380274	-0.334553933930976	0.47659340752742	0.0213059764477466	0.380651134176702	0.0213059764477466	0.286920482829654	NA	"abundance"	16	16
"t__SGB41627"	"genotype"	"ASO"	"genotypeASO"	0.668035897511243	-0.334553933930976	0.370967686998098	0.023946817713138	0.380651134176702	0.0473201853476898	0.437351030254914	NA	"abundance"	16	14
"t__SGB43268"	"genotype"	"ASO"	"genotypeASO"	0.473042451134228	-0.334553933930976	0.283810591043474	0.0188296905693073	0.380651134176702	0.0188296905693073	0.284410023468793	NA	"abundance"	16	16
"t__SGB59770"	"genotype"	"ASO"	"genotypeASO"	5.49968999227523	-0.334553933930976	0.932839914692351	0.0250102452703269	0.380651134176702	0.0493949781721719	0.437351030254914	NA	"abundance"	16	4
"t__SGB94872"	"genotype"	"ASO"	"genotypeASO"	-1.60881035345126	-0.334553933930976	0.320398585070114	0.0200007912567175	0.380651134176702	0.0396015508625402	0.421027014433322	NA	"abundance"	16	6
"t__SGB102608"	"genotype"	"ASO"	"genotypeASO"	2.77950916508327	0	1.24192359754471	0.0252166366489293	0.380651134176702	0.0138364457892965	0.232913504119825	NA	"prevalence"	16	7
"t__SGB4047"	"genotype"	"ASO"	"genotypeASO"	-2.77950916508326	0	1.24192359754471	0.0252166366489296	0.380651134176702	0.0497973945339751	0.437351030254914	NA	"prevalence"	16	9
"t__SGB41013"	"genotype"	"ASO"	"genotypeASO"	-2.77950916508326	0	1.24192359754471	0.0252166366489296	0.380651134176702	0.0497973945339751	0.437351030254914	NA	"prevalence"	16	9
