clade_name	ncbi_tax_id	5c7657ee-666d-4545-a5f4-e3b97972700c	ef1f9867-c5fc-4ba0-838d-848b58467b10	d479236c-8606-41ad-b8e4-006d816e0494	612c986d-545e-45af-8807-2df49f08a01a	0d28bae3-3b00-457b-a62c-3d9edb9fae8a	adbacf26-5d01-459f-86e0-1967c4c3c9eb	d25be762-5047-437f-a749-1049b8be57a3	4f381a59-5b94-4500-a3e0-66a29d472108	76bc6a3b-9d77-4a38-a663-d1472b59c043	dfc17ebb-83f0-4a37-a961-974e60e5f57e	2bcd07f9-960c-4bf9-a147-93daa514d7e8	fdb23de2-cc37-43b6-97a7-b63fa41b3fd2	bec7eb37-dfcd-41d9-bdfc-0bc5ba8f8330	36ff5b45-340f-4508-97f8-2db37a2c0c1a	0fe3ff8e-33c6-4901-8926-4a941a907c76	b1c1e4d6-33bc-4e44-b0ac-1dee48a9c90b	fd90b87b-1ece-4b8b-8bac-a373b6bfc0d2	8cafea18-38fb-4044-aa6e-e3575baf4f75	9e528736-741f-4de9-9adf-e99566a3ec5c	e35b993e-9261-4c7c-ac5d-5598630adf6f	69d5e82f-530b-4de1-b71c-d97e4fee1b23	8026eead-3968-4929-8ac4-126ead00a55d	5a6ae85c-b6fe-4bed-9d79-2fc3d722416f	667fd635-ee7a-4d22-a128-8d7567559348	3a95fb07-9cd4-4410-ab14-6e08cbe8fb4d	64cfc38a-c2fe-4a3c-a92b-4d5eec3c9bec	7eac574e-7a22-47fe-9e95-027a9469978d	5155defe-cf3b-434d-a79b-f97cbd8b7bb3	a55db179-101c-459f-8fbf-a4d0de76765b	888698af-80c8-466d-9e54-b0e61d24495a	40fcafa2-7823-4086-902c-76edd44c8ad7	e76d515a-fbc3-4b37-b542-c6fe625bd623	f498cd34-8ff0-4a82-b15d-8688abc9435d	216699da-5299-480f-87a1-4c4c5ae57e7b	c88e4fdb-0d46-4ae4-b1e8-98933a35feeb	672ea0fc-3873-4ec8-9d2d-57f3c422c197	135f44a7-adf5-43f1-8c2d-4ba8f92187a2	253c2ac0-4eed-4fd8-8b7a-9b091fdec2fc	e9749d55-fecc-4517-a466-9ead9e6d8413	6f87b662-221b-4811-8fe4-c5237d03d957	f3035faf-d71d-4cb0-bb63-64d7b3c38491	2f242b7c-f644-4a6d-ae13-41f3a2d6f125	c80e6d15-520b-4bd0-a67a-62f8a17c035e	a6a8e3b9-4007-4fe4-a891-b85a100f0b29	3eff4ead-173f-43c0-8bf3-928eda3af235	f47bfcd5-7b4b-4670-980b-3e4c9c4a88cf	4a571d8f-049d-4057-8034-883f1fc99ab2	700a1335-1157-4209-88da-172a9d744849
k__Bacteria|p__Bacteroidota|c__CFGB9388|o__OFGB9388	2|976||	0.07155324995934988	0.23710190490270436	0.13045460740123427	0.05553502202951825	0.14051737567547937	0.07163964142906137	0.17120425969083736	0.163670537999878	0.14050323580104798	0.08845556399465425	0.05619451633798649	0.06074496426339543	0.07551781139203467	0.05082690263798114	0.06482171797675548	0.04400586195575557	0.03571558735233218	0.05635847970420198	0.03809217518173825	0.13905187979150535	0.3016951428888984	0.1121677225989582	0.1713455615173135	0.13622458357008355	0.3884410362077958	0.04939953437789857	0.0474398335950528	0.098037951593248407	0.17287033040234187	0.2438078925250259	0.4157806809587195	0.03191946685284558	0.09600269677572268	0.11780706790513684	0.05086078856826827	0.04209310754227662	0.3778275180562398	0.2048612583129139	0.0761197878615742	0.1576106223893052	0.08350544054160607	0.08554408755133942	0.11158347288542585	0.07114575323608309	0.15652323315615996	0.04596132886516761	0.4042008710225439	0.26588975336413556
k__Bacteria|p__Firmicutes|c__CFGB9617|o__OFGB9617	2|1239||	0.066104071485557	0	0.10729461084012272	0.02544859681866575	0	0.15223060519489798	0.09630337246684612	0.1304806429003793	0.03749098168162419	0.0489457980088221	0.00791870001936295	0.02064635904644711	0.10221835463720914	0.04264712341886773	0.0971846082542476	0.13431886151534608	0.06559960473655534	0.07182913693458559	0	0	0	0	0.08420964730675828	0.09728317461058414	0.11297655817222696	0.07105359866203728	0.02529590635918498	0.11790644127130694	0.08587108221406452	0.05727960804322636	0.04416101004917489	0	0	0.02104741659843636	0.14411695605357044	0.03746337051261385	0	0.01824533586756559	0.04921700569414748	0.05484213047431321	0.11617770447880052	0.08615466943539914	0	0	0.05438357878095913	0.07030874415611416	0.03607500013006665	0.08482493242038669
k__Bacteria|p__Firmicutes|c__CFGB9622|o__OFGB9622	2|1239||	0.06088801294647182	0.027691123084648422	0.0135166846071621	0.05600326431911404	0.07537535314766203	0.02808913324186118	0.02667499529355824	0.07106002425450268	0.05755752627903574	0.1236308336754473	0.04984886569566189	0.0554746512615355	0.03578079344726742	0.07238302669776235	0.07826894659502173	0.13255669589671187	0.03822012439073223	0.06737638392033961	0.02315185355839297	0.02365280412436098	0.0286791814120773	0.03799306540222253	0	0	0.01247646092919362	0.02118549460647555	0.11018824016085842	0.14191226990330463	0.09066003165562107	0.04204838677190228	0.04055242923891	0.06727607794155999	0	0.01901784428358714	0.04024675924770714	0.02497317653227753	0	0.04959251179711378	0.04496630325472638	0.01672746507660802	0.05372965390380827	0	0	0	0.01821770612808223	0.02145221347266827	0.0235673913893189	0.09409072782259506
k__Bacteria|p__Bacteroidota|c__CFGB37573|o__OFGB37573	2|976||	0.06086615795259297	0.25389503435255173	0.04362103289305418	0.0755133597189381	0.09022895617422766	0.0183749141150199	0.06492607932066065	0.04802593115779991	0.4255739124446936	0.08084305963254887	0.05782101884919605	0.04688735804871476	0.07771041774004661	0.02386570878047205	0.13801397600305007	0.03817220865205786	0.03884255371388491	0.06801466250941242	0.04076412187004433	0.05711747777682058	0.22129497927353448	0.22791051205366009	0.04931452581607662	0.0818222940562104	0.09042920317619509	0.03260015921315527	0.03663720768511597	0.07599272761479652	0.1472832191232561	0.10979171999746104	0.07352683877626376	0.0284750250708284	0.04489552361857273	0.12039623423272226	0.03934327606519872	0.03504033057185576	0.19104292569518455	0.13368824172620647	0.0732047959853723	0.2790754815968865	0.05231762122035239	0.06598198334281113	0.16052591654418	0.02689979132765534	0.15140990832908727	0.04393622759333998	0.1381226091936465	0.18130886483284697
k__Bacteria|p__Firmicutes|c__CFGB10253|o__OFGB10253	2|1239||	0.05854952860143504	0.03247281798249325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01585712799460391	0.01398893907717889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06948988337261527	0.00416817031258087	0.00483165702472594	0	0.00223481907307255	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	2|1239|526524|526525	0.04421265261691044	0.13161481745933973	0.00653586044685226	0.48875576133044973	0.00599489890789409	0	0.03957116432127849	0.00606442092486231	0.038404117989302	0.00996427614697634	0.00659000782710726	0.00487964644368011	0.03042638519161506	0.00802741078267894	0.00446908489750941	0.01094312895590191	0.00250453703840005	0.00563812753680974	0.01721335796100284	0.01322107843192948	0.02031839015324081	0.01287183669266644	0.18495800087480904	0.10489636857416353	0.00270722958785974	0.00284982541660711	0.01829312595126096	0.02908487533291551	0.013983118401468	0.1094124873540185	0.1727227157162117	0	0.00623978838133406	0.01411513256006247	0.00960425399893407	0.00914409120500372	0.06932045864605178	0.04356191223733403	0.02060137115741613	0.02232242887368829	0.0046053989060407	0.00764792949649145	0.0708383625699306	0.01234261287947771	0.01281105879154955	0	0.06513608719136671	0.0412119277235011
k__Bacteria|p__Firmicutes|c__CFGB9589|o__OFGB9589	2|1239||	0.04305433794133147	0.0858645978546011	0.13768344412314343	0	0	0.7511191167641923	0	0.3708856065749969	0.678303097404111	0.5468773927434551	0.7400586426003479	0.8280583109313895	0	0	0	0	0.4373899772268597	0.5204781966157102	0	0	0.15301121400668374	0.02586337428452074	0	0	0.4085596195164335	0.3612749029484257	0.04384381122341615	0.17659335930638037	0.27974678861246455	0	0	0	0.2110835289405975	0.04300521748624953	0.8218584119609602	0.6905808059728445	0.1751431055483275	0.05710730417641499	0	0	0.945721561832759	0.7490117563380638	0.4839153922209218	0.7973343036631125	0.3483085885306444	0.17513660999132807	0.02778217401321074	0.455637813329665
k__Bacteria|p__Actinobacteria|c__CFGB77153|o__OFGB77153	2|201174||	0.02994134161402239	0.00299713890726158	0.03327015568983614	0.07888767717094577	0.027072505259216	0.00767256200295018	0.02426135735923628	0.01070641777403183	0.01843487480172497	0.05713720004104957	0.01146951536073593	0.03644255591775598	0.01237710395000946	0.00250205011408174	0.01361511910636588	0.00699233754608732	0.04806784546775494	0.01382177087527887	0.00583312305193581	0.00179153549935236	0.01869069574862402	0.04828734273237735	0.02272543768185481	0.0068550011355843	0.01099135212671056	0.04669565689367833	0.06030980839880504	0.01085279583813142	0.01311588877503228	0.07692231108520832	0.04614171996058694	0.02128694211471206	0.00576142805446741	0.01794041700533384	0.00835911751211574	0.01647090245443889	0.01081432853919181	0.00818865003873911	0.04592487201186016	0.11650158487146174	3.6930085567307e-4	0.01859143557233081	0.00968563245786203	0.01805664554137921	0.0148326058162062	0.0388542244016813	0.01862065224104889	0.02110586021522568
k__Bacteria|p__Firmicutes|c__CFGB1814|o__OFGB1814	2|1239||	0.02827307708127029	0.01535938361125914	0.02527539782181149	0.02470535508914864	0.02523203311042303	0.02263987045567497	0.01685640991024851	0.02772197459347527	0.02922036184568992	0.02796799368777312	0.03188861261413665	0.02418447127147196	0.00958868065960297	0.00901379592380732	0.02053860304418905	0.01132131061834852	0.03538214307207181	0.01252241803323781	0.01525643925970824	0.02945828624884459	0.02013577078101551	0.01769179289996373	0.01044978877623309	0.01488246540724346	0.02293410208001184	0.02445011940986645	0.02493193648351325	0.01509048069953552	0.02143515351004398	0.01763044819922573	0.00890116599865337	0.02923396987025591	0.02346076014853338	0.00983047989538079	0.03264687130072452	0.0277135193224206	0.01580791367201976	0.00354841501678695	0.01270496459250263	0.01547228991391992	0.02235356355809382	0.02365613402087735	0.02349330801323735	0.03039170017659515	0.02448846572221323	0.01750211099187904	0.00544543480224194	0.01291070897164122
k__Bacteria|p__Firmicutes|c__CFGB79224|o__OFGB79224	2|1239||	0.02636440761585086	0	0.00730907608007362	0	0	0.09387263359670112	0	0	0	0.122154644616636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5464432814338598	0.693633384280648	0	0	0	0	0	0	0	0	0	2.1406270657326134	0	0	0	0	0	0.3702493491610029	0.5809110522721813
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2|1224|28216|80840	0.02388750830958137	0.03248044429014532	0.01756512495091546	0.01856617840333734	0.02578952052478771	3.1969008345625e-4	0.01461461674794947	0.03211925332209549	0.0170502008925414	0.00540545699476494	0.00170286413145413	0.00779121796219014	0.04830883768935018	0.008893505052938	0.0031339557778599	0.00119086991578932	0.00331962305681427	0.0092094482137647	0.00572022389609189	0.01450614608969278	0.01784905864184656	0.00497157734626856	0.02435566994023751	0.03763606666800278	0.04056203416781857	0.00840352831743446	0	0.01252008168524123	0.02231005773494374	0.03911513836649993	0.1061644474379928	0.00197763500620053	3.7987437721763e-4	0.0236783436732409	0.00387207078217895	0.00623788556177304	0.00848603117664626	0.03795780486707195	0.02339850621921634	0.05257789292593467	0.00107169660077676	0.00248929537347418	0.01729076301206424	0.02318869339512407	0.01045655108047887	0.00408100256299863	0.03720913056893831	0.00139341188291493
