kingdom	phylum	class	order	family	genus	species	feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
k__Bacteria	p__Firmicutes	c__CFGB2838	o__OFGB2838	f__FGB2838	g__GGB42330	s__GGB42330_SGB59498	t__SGB59498	cohort	Fp7	cohortFp7	5.838248218000484	-0.10808160704519129	1.4205320640690227	9.280828022175669e-4	0.16448539630915388	0.0018553042667473615	0.19033239065925875	NA	linear	48	19
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Oscillospiraceae	g__GGB30295	s__GGB30295_SGB43259	t__SGB43259	cohort	Fp7	cohortFp7	1.782430295579927	-0.10808160704519129	0.5314698802922743	0.001108234939671604	0.16448539630915388	0.002215241694661699	0.1982478165643444	NA	linear	48	46
k__Bacteria	p__Firmicutes	c__CFGB2838	o__OFGB2838	f__FGB2838	g__GGB28418	s__GGB28418_SGB41001	t__SGB41001	treatment	Fp	treatmentFp	2.6226598676718043	0.31267469423665295	0.6421753095848955	0.0011942923379231196	0.16839521964715987	0.0023871583416578165	0.1982478165643444	NA	linear	48	38
k__Bacteria	p__Firmicutes	c__CFGB9508	o__OFGB9508	f__FGB9508	g__GGB28384	s__GGB28384_SGB40964	t__SGB40964	genotype	Thy1-ASO	genotypeThy1-ASO	-3.423752913528539	-0.31620717382497554	0.713226758866206	0.0014899090622516598	0.20007350264522286	0.002977598295489541	0.2278666778981954	NA	linear	48	15
k__Bacteria	p__Firmicutes	c__Clostridia	o__Eubacteriales	f__Lachnospiraceae	g__GGB28875	s__GGB28875_SGB41555	t__SGB41555	treatment	benCom	treatmentbenCom	-4.23122916454899	0.2205238020029287	1.2090386542285616	0.0016345546193372584	0.20041060984917689	0.00326643746987092	0.2278666778981954	NA	linear	48	24
k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridia_unclassified	f__Clostridia_unclassified	g__Clostridia_unclassified	s__Clostridia_bacterium	t__SGB41510	cohort	Fp7	cohortFp7	0.9402121660737188	-0.10808160704519129	0.3048509266964264	0.002018716494160966	0.2371991880639135	0.004033357772038135	0.27054522901671185	NA	linear	48	45
k__Bacteria	p__Actinobacteria	c__Coriobacteriia	o__Eggerthellales	f__Eggerthellaceae	g__Adlercreutzia	s__Adlercreutzia_caecimuris	t__SGB14802	cohort	Fp7	cohortFp7	-0.7060731820304329	-0.10808160704519129	0.16230694834060957	0.0023449320188082545	0.2645083317215711	0.0023449320188082545	0.1982478165643444	NA	linear	48	48
k__Bacteria	p__Firmicutes	c__CFGB9508	o__OFGB9508	f__FGB9508	g__GGB28384	s__GGB28384_SGB40964	t__SGB40964	treatment	Fp	treatmentFp	3.8033563522103973	0.31267469423665295	0.8831732717854875	0.002868952307903516	0.29964612993658946	0.005729673728462007	0.32806154201083837	NA	linear	48	15
k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Muribaculaceae_unclassified	s__Muribaculaceae_bacterium	t__SGB40323	genotype	Thy1-ASO	genotypeThy1-ASO	-1.702460704289539	-0.31620717382497554	0.42993330098550164	0.0028609523690361627	0.29964612993658946	0.005713719689614431	0.32806154201083837	NA	linear	48	47
k__Bacteria	p__Firmicutes	c__CFGB9512	o__OFGB9512	f__FGB9512	g__GGB28398	s__GGB28398_SGB40979	t__SGB40979	treatment	Fp	treatmentFp	2.381928824376144	0.31267469423665295	0.6483647576707817	0.003035549140498972	0.3057231634359679	0.003035549140498972	0.2278666778981954	NA	linear	48	48
