"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"t__SGB35903"	"cohort"	"Fp7"	"cohortFp7"	-2.98241886121083	0.0757360080013366	0.895799665838517	0.00217250340946706	0.21964009469712	0.00217250340946706	0.154247742072162	NA	"abundance"	32	32
"t__SGB40310"	"cohort"	"Fp7"	"cohortFp7"	-2.57276864614873	0.0757360080013366	0.794567536299595	0.00269440034974988	0.251138265147527	0.00269440034974988	0.181166749726598	NA	"abundance"	32	32
"t__SGB41431"	"treatment"	"Fp"	"treatmentFp"	-1.98882085303918	0.339078519110779	0.683704444517124	0.00273246381466152	0.251138265147527	0.00545746127082461	0.258319833485698	NA	"abundance"	32	27
"t__SGB41465"	"treatment"	"Fp"	"treatmentFp"	-1.02752964292103	0.339078519110779	0.390331127302901	0.00304383197052049	0.267592532364889	0.00607839902797623	0.267868757163918	NA	"abundance"	32	25
"t__SGB41417"	"treatment"	"benCom"	"treatmentbenCom"	-1.67438794571099	0.260166392154963	0.601844325494296	0.00386179240384688	0.283121829848688	0.00386179240384688	0.235017652005538	NA	"abundance"	32	32
"t__SGB41510"	"cohort"	"Fp7"	"cohortFp7"	1.50337337130819	0.0757360080013366	0.42512069791704	0.0034286281556255	0.283121829848688	0.00684550082022146	0.285753042566361	NA	"abundance"	32	30
"t__SGB41518"	"cohort"	"Fp7"	"cohortFp7"	2.74134894072073	0.0757360080013366	0.825599469405149	0.0036776732470043	0.283121829848688	0.00734182121349687	0.285753042566361	NA	"abundance"	32	30
"t__SGB41523"	"cohort"	"Fp7"	"cohortFp7"	2.0492407877898	0.0757360080013366	0.609890807866106	0.00392057924617373	0.283121829848688	0.00782578755072193	0.285753042566361	NA	"abundance"	32	30
"t__SGB41662"	"cohort"	"Fp7"	"cohortFp7"	1.76479025504093	0.0757360080013366	0.510421086151696	0.00351252897168619	0.283121829848688	0.00701272008359545	0.285753042566361	NA	"abundance"	32	30
"t__SGB59498"	"treatment"	"Fp"	"treatmentFp"	2.69490356281719	0.339078519110779	0.649192174646446	0.00434207947650367	0.302747748327256	0.00866530529882707	0.307618338108361	NA	"abundance"	32	15
"t__SGB27814"	"cohort"	"Fp7"	"cohortFp7"	-2.60253544242994	0.0757360080013366	0.860007853732997	0.00457965691786466	0.304428202504308	0.00457965691786466	0.253985262362348	NA	"abundance"	32	32
"t__SGB29420"	"treatment"	"Fp"	"treatmentFp"	-1.0953184440597	0.339078519110779	0.45205061190059	0.00480021289238952	0.304428202504308	0.00480021289238952	0.253985262362348	NA	"abundance"	32	32
"t__SGB41665"	"treatment"	"Fp"	"treatmentFp"	-1.29376464725085	0.339078519110779	0.52206452639869	0.00496841280051541	0.304428202504308	0.00496841280051541	0.253985262362348	NA	"abundance"	32	32
"t__SGB43494"	"cohort"	"Fp7"	"cohortFp7"	4.8981551604525	0.0757360080013366	1.4994837637675	0.00490076432338871	0.304428202504308	0.00977751115582402	0.320401519413925	NA	"abundance"	32	22
"t__SGB102200"	"treatment"	"benCom"	"treatmentbenCom"	-1.30907183554576	0.260166392154963	0.507104816933662	0.00540837625072599	0.321639317028469	0.00540837625072599	0.258319833485698	NA	"abundance"	32	32
"t__SGB41001"	"treatment"	"Fp"	"treatmentFp"	2.55370018982114	0.339078519110779	0.71559108556281	0.00562857315690879	0.325170712093416	0.0112254654780349	0.349905972705576	NA	"abundance"	32	27
"t__SGB27814"	"treatment"	"Fp"	"treatmentFp"	2.92012032391455	0.339078519110779	0.860007853732997	0.00597448473103046	0.333112302684816	0.00597448473103046	0.267868757163918	NA	"abundance"	32	32
"t__SGB29429"	"treatment"	"benCom"	"treatmentbenCom"	5.43042331516557	0.260166392154963	1.4217602349557	0.00678878106612113	0.333112302684816	0.0135314745838785	0.374987423944113	NA	"abundance"	32	12
"t__SGB40326"	"cohort"	"Fp7"	"cohortFp7"	-2.25492881558624	0.0757360080013366	0.778101663825005	0.00645862052611967	0.333112302684816	0.0128755272731389	0.374987423944113	NA	"abundance"	32	31
"t__SGB40326"	"treatment"	"benCom"	"treatmentbenCom"	-1.97023214064511	0.260166392154963	0.751717623821666	0.00680674944696635	0.333112302684816	0.0135671670558989	0.374987423944113	NA	"abundance"	32	31
"t__SGB43537"	"treatment"	"Fp"	"treatmentFp"	-1.64483574672766	0.339078519110779	0.665443451519108	0.0067647636448771	0.333112302684816	0.0134837652625832	0.374987423944113	NA	"abundance"	32	31
"t__SGB45230"	"treatment"	"benCom"	"treatmentbenCom"	3.91232262680237	0.260166392154963	1.20126814035345	0.00691924664330479	0.333112302684816	0.0137906173124987	0.374987423944113	NA	"abundance"	32	23
"t__SGB59638"	"treatment"	"benCom"	"treatmentbenCom"	-3.87171553966875	0.260166392154963	1.2906109660945	0.00613687126027274	0.333112302684816	0.0122360813316803	0.372326474806844	NA	"abundance"	32	19
"t__SGB40979"	"treatment"	"Fp"	"treatmentFp"	2.39964514901352	0.339078519110779	0.70845189262592	0.00774545275231087	0.348029010337168	0.00774545275231087	0.285753042566361	NA	"abundance"	32	32
"t__SGB43268"	"treatment"	"Fp"	"treatmentFp"	-0.820005781096883	0.339078519110779	0.386431671098766	0.00774112763958712	0.348029010337168	0.00774112763958712	0.285753042566361	NA	"abundance"	32	32
"t__SGB59511"	"cohort"	"Fp7"	"cohortFp7"	-2.52240406317093	0.0757360080013366	0.811458413686687	0.00745226758372786	0.348029010337168	0.0148489988753162	0.38153429343842	NA	"abundance"	32	17
"t__SGB41656"	"cohort"	"Fp7"	"cohortFp7"	1.9794289802128	0.0757360080013366	0.658378290188474	0.00842115654992204	0.364816875898449	0.0167713972222058	0.407222064239486	NA	"abundance"	32	31
"t__SGB41484"	"treatment"	"benCom"	"treatmentbenCom"	6.21216038000075	0	2.35993924399772	0.00847991749121023	0.364816875898449	0.0168879259817627	0.407222064239486	NA	"prevalence"	32	19
"t__SGB41719"	"treatment"	"benCom"	"treatmentbenCom"	-2.91009970709767	0.260166392154963	1.10230718720113	0.00911136848089589	0.383816397257739	0.0181397199261971	0.424796410271458	NA	"abundance"	32	26
"t__SGB35935"	"treatment"	"benCom"	"treatmentbenCom"	-1.6127922321643	0.260166392154963	0.660957408725534	0.00932473162020275	0.384787904817346	0.00932473162020275	0.320401519413925	NA	"abundance"	32	32
"t__SGB35575"	"cohort"	"Fp7"	"cohortFp7"	-1.46752293407327	0.0757360080013366	0.548198932239031	0.0104058266394618	0.387954229816588	0.0104058266394618	0.332466161130803	NA	"abundance"	32	32
"t__SGB41011"	"cohort"	"Fp7"	"cohortFp7"	-3.64305501257199	0.0757360080013366	0.995837873070856	0.00998553753943199	0.387954229816588	0.0198713641189126	0.424796410271458	NA	"abundance"	32	10
"t__SGB41519"	"treatment"	"Fp"	"treatmentFp"	3.72473732413724	0.339078519110779	1.18026214853975	0.0104769945495475	0.387954229816588	0.0208442216843038	0.424796410271458	NA	"abundance"	32	22
"t__SGB41627"	"cohort"	"Fp7"	"cohortFp7"	1.50747346411257	0.0757360080013366	0.500155960862954	0.0104169553491211	0.387954229816588	0.0207253977394967	0.424796410271458	NA	"abundance"	32	28
"t__SGB41678"	"treatment"	"benCom"	"treatmentbenCom"	-1.2180705755034	0.260166392154963	0.517643543848306	0.0096257139097381	0.387954229816588	0.0096257139097381	0.320401519413925	NA	"abundance"	32	32
"t__SGB65053"	"treatment"	"Fp"	"treatmentFp"	3.35928434221457	0	1.31367095806279	0.0105526620375432	0.387954229816588	0.0209939653990078	0.424796410271458	NA	"prevalence"	32	14
"t__SGB27780"	"cohort"	"Fp7"	"cohortFp7"	-3.63489030276399	0.0757360080013366	1.21871248253906	0.0114443566826548	0.410911452007367	0.0227577400654297	0.424796410271458	NA	"abundance"	32	15
"t__SGB41465"	"cohort"	"Fp7"	"cohortFp7"	1.21214067257608	0.0757360080013366	0.390331127302901	0.0115835572524332	0.410911452007367	0.023032935706246	0.424796410271458	NA	"abundance"	32	25
"t__SGB41516"	"cohort"	"Fp7"	"cohortFp7"	2.13947806836397	0.0757360080013366	0.746372498359417	0.0118276186164352	0.411714639856313	0.0235153446707346	0.424796410271458	NA	"abundance"	32	28
"t__SGB43494"	"treatment"	"benCom"	"treatmentbenCom"	4.23824305428151	0.260166392154963	1.42253520238415	0.0121587114477385	0.411714639856313	0.0241695886314076	0.424796410271458	NA	"abundance"	32	22
"t__SGB41402"	"cohort"	"Fp7"	"cohortFp7"	4.78572236110772	0	1.9098488330996	0.0122170516277838	0.411714639856313	0.0242848469050916	0.424796410271458	NA	"prevalence"	32	19
"t__SGB40070"	"cohort"	"Fp7"	"cohortFp7"	-1.67737805287584	0.0757360080013366	0.641116707609123	0.0124913460738609	0.414057405923718	0.0248266584209849	0.424796410271458	NA	"abundance"	32	30
"t__SGB41412"	"cohort"	"Fp7"	"cohortFp7"	5.72217811624759	0.0757360080013366	1.98040085002396	0.0137528828263411	0.448521436691319	0.0273166238666472	0.431544165009075	NA	"abundance"	32	17
"t__SGB1863"	"cohort"	"Fp7"	"cohortFp7"	-2.60806761335107	0.0757360080013366	1.02182790551822	0.0144680851616474	0.455077941912483	0.0144680851616474	0.38153429343842	NA	"abundance"	32	32
"t__SGB41565"	"cohort"	"Fp7"	"cohortFp7"	5.20510616648871	0.0757360080013366	1.7640896952308	0.0144282769649793	0.455077941912483	0.0286483787537804	0.436823464132698	NA	"abundance"	32	15
"t__SGB41664"	"treatment"	"Fp"	"treatmentFp"	6.01215542361983	0.339078519110779	0.0543235683494445	0.0146291128705793	0.455077941912483	0.0290442147977785	0.436823464132698	NA	"abundance"	32	3
"t__SGB40192"	"treatment"	"benCom"	"treatmentbenCom"	2.16680053664755	0.260166392154963	0.695410014022703	0.0151335971063387	0.45671840819428	0.0300381684513003	0.441250336560481	NA	"abundance"	32	21
"t__SGB43267"	"treatment"	"benCom"	"treatmentbenCom"	-1.51266977407837	0.260166392154963	0.673576782955145	0.0149270067855407	0.45671840819428	0.0149270067855407	0.38153429343842	NA	"abundance"	32	32
"t__SGB1863"	"treatment"	"Fp"	"treatmentFp"	2.95537943044127	0.339078519110779	1.02182790551822	0.0167585243080182	0.457915353389361	0.0167585243080182	0.407222064239486	NA	"abundance"	32	32
"t__SGB40964"	"treatment"	"Fp"	"treatmentFp"	3.07350872389767	0.339078519110779	0.856303370620056	0.0158121492671883	0.457915353389361	0.0313742744699288	0.445677634526187	NA	"abundance"	32	11
"t__SGB41011"	"treatment"	"Fp"	"treatmentFp"	4.1334492626115	0.339078519110779	1.14989452817337	0.0167570407698008	0.457915353389361	0.0332332831242408	0.44707511402926	NA	"abundance"	32	10
"t__SGB41518"	"treatment"	"Fp"	"treatmentFp"	-1.98259807697321	0.339078519110779	0.891749346992981	0.0158179786799064	0.457915353389361	0.0313857489102949	0.445677634526187	NA	"abundance"	32	30
"t__SGB41531"	"treatment"	"Fp"	"treatmentFp"	-2.06922004923118	0.339078519110779	0.882609495123051	0.0163622273924755	0.457915353389361	0.032456732299708	0.44707511402926	NA	"abundance"	32	19
"t__SGB41671"	"cohort"	"Fp7"	"cohortFp7"	3.59505237427902	0.0757360080013366	1.32082521132642	0.0166249812150134	0.457915353389361	0.0329735724296273	0.44707511402926	NA	"abundance"	32	21
"t__SGB41712"	"treatment"	"benCom"	"treatmentbenCom"	-2.1348774037045	0.260166392154963	0.92087010465222	0.0160536802304247	0.457915353389361	0.0318496398119088	0.44707511402926	NA	"abundance"	32	29
"t__SGB41507"	"treatment"	"benCom"	"treatmentbenCom"	6.19337215195361	0.260166392154963	2.21026402829619	0.017154580659537	0.462487494581118	0.0340148816814695	0.447289960958192	NA	"abundance"	32	19
"t__SGB14802"	"treatment"	"benCom"	"treatmentbenCom"	-0.319054747230428	0.260166392154963	0.211769912157176	0.0248719809088283	0.468513863256673	0.0248719809088283	0.424796410271458	NA	"abundance"	32	32
"t__SGB2089"	"cohort"	"Fp7"	"cohortFp7"	-1.33840997181881	0.0757360080013366	0.580671467108241	0.0241951275669314	0.468513863256673	0.0241951275669314	0.424796410271458	NA	"abundance"	32	32
"t__SGB21446"	"cohort"	"Fp7"	"cohortFp7"	-1.92785895784616	0.0757360080013366	0.851090701962216	0.0273513907400118	0.468513863256673	0.0273513907400118	0.431544165009075	NA	"abundance"	32	32
"t__SGB27763"	"cohort"	"Fp7"	"cohortFp7"	-1.21364194857481	0.0757360080013366	0.505912029520104	0.0197825908200053	0.468513863256673	0.0197825908200053	0.424796410271458	NA	"abundance"	32	32
"t__SGB27763"	"treatment"	"benCom"	"treatmentbenCom"	-0.994750274918889	0.260166392154963	0.505912029520104	0.0225696359485749	0.468513863256673	0.0225696359485749	0.424796410271458	NA	"abundance"	32	32
"t__SGB27767"	"cohort"	"Fp7"	"cohortFp7"	-2.38601640997843	0.0757360080013366	1.04501633051386	0.0267854114101401	0.468513863256673	0.0528533645558698	0.453332885251018	NA	"abundance"	32	31
"t__SGB27767"	"treatment"	"benCom"	"treatmentbenCom"	-2.13192502752431	0.260166392154963	1.00958169009312	0.0263565403133534	0.468513863256673	0.0520184134094175	0.453332885251018	NA	"abundance"	32	31
"t__SGB27790"	"cohort"	"Fp7"	"cohortFp7"	-1.15667832444554	0.0757360080013366	0.503553563924658	0.0245831729572452	0.468513863256673	0.0245831729572452	0.424796410271458	NA	"abundance"	32	32
"t__SGB29425"	"cohort"	"Fp7"	"cohortFp7"	3.07521850515166	0.0757360080013366	1.17613327637586	0.0188823046953898	0.468513863256673	0.03740806796017	0.451490616707302	NA	"abundance"	32	26
"t__SGB35935"	"cohort"	"Fp7"	"cohortFp7"	-1.55773019064589	0.0757360080013366	0.660957408725534	0.0219734146132451	0.468513863256673	0.0219734146132451	0.424796410271458	NA	"abundance"	32	32
"t__SGB36974"	"cohort"	"Fp7"	"cohortFp7"	2.71128576517898	0.0757360080013366	1.07214108305813	0.0235194871794953	0.468513863256673	0.0464858080818041	0.453332885251018	NA	"abundance"	32	25
"t__SGB40190"	"cohort"	"Fp7"	"cohortFp7"	-1.62441738261015	0.0757360080013366	0.67934081523152	0.0237023097706484	0.468513863256673	0.0468428200528329	0.453332885251018	NA	"abundance"	32	23
"t__SGB40352"	"cohort"	"Fp7"	"cohortFp7"	-1.34091840451895	0.0757360080013366	0.596027167047644	0.0272948076249144	0.468513863256673	0.0272948076249144	0.431544165009075	NA	"abundance"	32	32
"t__SGB41410"	"treatment"	"Fp"	"treatmentFp"	-3.82740452928411	0.339078519110779	1.53390991235586	0.026761929919825	0.468513863256673	0.0528076589466163	0.453332885251018	NA	"abundance"	32	12
"t__SGB41411"	"treatment"	"benCom"	"treatmentbenCom"	-2.52517929413283	0.260166392154963	1.03353407742171	0.0191726860977492	0.468513863256673	0.0379777803032957	0.451490616707302	NA	"abundance"	32	17
