"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"t__SGB82505"	"cohort"	"Fp7"	"cohortFp7"	-1.67089150192254	-0.125414646700595	0.612858412273991	0.0209380557611176	0.490447340031603	0.0414377093431796	0.529413122354653	NA	"abundance"	32	24
"t__SGB19472"	"genotype"	"ASO"	"genotypeASO"	0.632816584984617	-0.317824065150743	0.3852745474218	0.0222392039265995	0.512242997109342	0.0222392039265995	0.500319529812212	NA	"abundance"	32	32
"t__SGB45230"	"genotype"	"ASO"	"genotypeASO"	-2.40584347868014	-0.317824065150743	0.836182173850241	0.0244933910792567	0.55491584379562	0.0483868559519521	0.58878919817334	NA	"abundance"	32	19
"t__SGB41020"	"cohort"	"Fp7"	"cohortFp7"	-1.02887229784838	-0.125414646700595	0.370479395230377	0.0250765799715347	0.558965056784854	0.0495243250800006	0.58878919817334	NA	"abundance"	32	30
"t__SGB41424"	"genotype"	"ASO"	"genotypeASO"	-4.29477357350368	-0.317824065150743	0.649853719641429	0.0260796908381482	0.568768550424115	0.051479231402083	0.595489487570041	NA	"abundance"	32	5
"t__SGB41561"	"genotype"	"ASO"	"genotypeASO"	0.735332449252137	-0.317824065150743	0.444677619273447	0.0275141846125662	0.568768550424115	0.054271338870238	0.596160635835187	NA	"abundance"	32	30
"t__SGB41667"	"cohort"	"Fp7"	"cohortFp7"	0.791689268284261	-0.125414646700595	0.383275593411231	0.0274022219650023	0.568768550424115	0.0274022219650023	0.51690466602203	NA	"abundance"	32	32
"t__SGB43248"	"cohort"	"Fp7"	"cohortFp7"	0.42199447529821	-0.125414646700595	0.218058810321359	0.0275741627195483	0.568768550424115	0.0275741627195483	0.51690466602203	NA	"abundance"	32	32
"t__SGB7268"	"cohort"	"Fp7"	"cohortFp7"	1.39863259689475	-0.125414646700595	0.645925178466416	0.0273898495288459	0.568768550424115	0.0540294952004791	0.596160635835187	NA	"abundance"	32	29
"t__SGB35903"	"cohort"	"Fp7"	"cohortFp7"	-1.71326318732925	-0.125414646700595	0.684492260506947	0.0287493148438904	0.573517400458853	0.0287493148438904	0.51690466602203	NA	"abundance"	32	32
"t__SGB41001"	"genotype"	"ASO"	"genotypeASO"	-1.45691964684792	-0.317824065150743	0.495479056975999	0.032369288882627	0.573517400458853	0.0636908069024871	0.605770341205877	NA	"abundance"	32	27
"t__SGB41596"	"genotype"	"ASO"	"genotypeASO"	2.2136280591529	-0.317824065150743	0.970247372403388	0.0316082873495671	0.573517400458853	0.0622174908699614	0.601398059049246	NA	"abundance"	32	11
"t__SGB43523"	"genotype"	"ASO"	"genotypeASO"	0.73012458189274	-0.317824065150743	0.457893358320175	0.0320193357697175	0.573517400458853	0.0320193357697175	0.517142479601475	NA	"abundance"	32	32
"t__SGB40961"	"cohort"	"Fp7"	"cohortFp7"	2.14552157733441	0	0.998521676954448	0.0316583436014632	0.573517400458853	0.0623144364833381	0.601398059049246	NA	"prevalence"	32	8
"t__SGB41652"	"genotype"	"ASO"	"genotypeASO"	-2.14552157733441	0	0.998521676954449	0.0316583436014632	0.573517400458853	0.062314436483338	0.601398059049246	NA	"prevalence"	32	24
"t__SGB45057"	"cohort"	"Fp7"	"cohortFp7"	1.90887057827199	0	0.888960519518246	0.0317688997523875	0.573517400458853	0.0625285365132978	0.601398059049246	NA	"prevalence"	32	20
"t__SGB45057"	"genotype"	"ASO"	"genotypeASO"	-1.908870578272	0	0.888960519518245	0.0317688997523873	0.573517400458853	0.0625285365132973	0.601398059049246	NA	"prevalence"	32	20
"t__SGB59494"	"cohort"	"Fp7"	"cohortFp7"	-3.27898996399976	0	1.52024664445739	0.031014996091773	0.573517400458853	0.031014996091773	0.51690466602203	NA	"prevalence"	32	7
"t__SGB59899"	"cohort"	"Fp7"	"cohortFp7"	3.27898996399976	0	1.52024664445739	0.0310149960917739	0.573517400458853	0.061068062200975	0.601398059049246	NA	"prevalence"	32	25
"t__SGB59900"	"cohort"	"Fp7"	"cohortFp7"	-3.27898996399976	0	1.52024664445739	0.031014996091773	0.573517400458853	0.031014996091773	0.51690466602203	NA	"prevalence"	32	7
"t__SGB102197"	"cohort"	"Fp7"	"cohortFp7"	-1.79360501830328	-0.125414646700595	0.744518226778058	0.0417823615864508	0.587625698240392	0.0818189574331606	0.614500500154343	NA	"abundance"	32	18
"t__SGB40793"	"genotype"	"ASO"	"genotypeASO"	-1.24582136711606	-0.317824065150743	0.425631759336521	0.040435496497738	0.587625698240392	0.040435496497738	0.527645233949322	NA	"abundance"	32	32
"t__SGB40889"	"cohort"	"Fp7"	"cohortFp7"	0.741305926254561	-0.125414646700595	0.393298876680331	0.0405060088110107	0.587625698240392	0.0405060088110107	0.527645233949322	NA	"abundance"	32	32
"t__SGB41251"	"genotype"	"ASO"	"genotypeASO"	-2.99900581262158	-0.317824065150743	1.23880306478336	0.0395256732947189	0.587625698240392	0.0774890677400369	0.614500500154343	NA	"abundance"	32	31
"t__SGB41412"	"cohort"	"Fp7"	"cohortFp7"	4.13250128267362	-0.125414646700595	1.71070728550767	0.0346296201368239	0.587625698240392	0.0680600296828271	0.614500500154343	NA	"abundance"	32	12
"t__SGB41662"	"cohort"	"Fp7"	"cohortFp7"	0.754476813014051	-0.125414646700595	0.401233033203532	0.0406829269166533	0.587625698240392	0.0406829269166533	0.527645233949322	NA	"abundance"	32	32
