"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"t__SGB29427"	"treatment"	"benCom"	"treatmentbenCom"	1.66633839664234	0.235996724528006	0.709098221043891	0.0681848438425086	0.507374847940503	0.13172051475519	0.497903850778946	NA	"abundance"	16	15
"t__SGB29429"	"treatment"	"benCom"	"treatmentbenCom"	5.43042331516557	0.235996724528006	1.72112106345206	0.0296969554979369	0.507374847940503	0.0585120018300274	0.497903850778946	NA	"abundance"	16	7
"t__SGB33553"	"treatment"	"benCom"	"treatmentbenCom"	-1.25556405758829	0.235996724528006	0.814169508785961	0.090676009920021	0.507374847940503	0.090676009920021	0.497903850778946	NA	"abundance"	16	16
"t__SGB35903"	"treatment"	"benCom"	"treatmentbenCom"	-0.939236992561363	0.235996724528006	0.745084483593752	0.14124000323211	0.507374847940503	0.14124000323211	0.497903850778946	NA	"abundance"	16	16
"t__SGB40190"	"treatment"	"benCom"	"treatmentbenCom"	-0.749239784970383	0.235996724528006	0.439530146564109	0.05901751314928	0.507374847940503	0.114551959440235	0.497903850778946	NA	"abundance"	16	11
"t__SGB40192"	"treatment"	"benCom"	"treatmentbenCom"	2.16680053664755	0.235996724528006	0.858035228289123	0.0524790079404168	0.507374847940503	0.102203969606423	0.497903850778946	NA	"abundance"	16	11
"t__SGB40283"	"treatment"	"benCom"	"treatmentbenCom"	-0.61940213903822	0.235996724528006	0.527258142875919	0.135585175795165	0.507374847940503	0.135585175795165	0.497903850778946	NA	"abundance"	16	16
"t__SGB40294"	"treatment"	"benCom"	"treatmentbenCom"	-2.32109619956301	0.235996724528006	1.31348431522463	0.0936432964548066	0.507374847940503	0.17851752593869	0.520787970407608	NA	"abundance"	16	9
"t__SGB40319"	"treatment"	"benCom"	"treatmentbenCom"	-1.42289505093964	0.235996724528006	0.95475600781098	0.106471396720378	0.507374847940503	0.106471396720378	0.497903850778946	NA	"abundance"	16	16
"t__SGB40368"	"treatment"	"benCom"	"treatmentbenCom"	-0.902889635681336	0.235996724528006	0.616223420879777	0.0923295426134145	0.507374847940503	0.176134340787627	0.520787970407608	NA	"abundance"	16	15
